location,lat,long,alt,year,bloom_date,bloom_doy,new_location
kyoto,35.0119831,135.6761135,44,1543,1543-04-29,119,Kyoto
kyoto,35.0119831,135.6761135,44,1544,1544-04-16,107,Kyoto
kyoto,35.0119831,135.6761135,44,1545,1545-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1546,1546-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1547,1547-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1548,1548-04-27,118,Kyoto
kyoto,35.0119831,135.6761135,44,1549,1549-04-27,117,Kyoto
kyoto,35.0119831,135.6761135,44,1550,1550-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1551,1551-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1552,1552-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1553,1553-04-29,119,Kyoto
kyoto,35.0119831,135.6761135,44,1555,1555-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1556,1556-04-29,120,Kyoto
kyoto,35.0119831,135.6761135,44,1557,1557-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1558,1558-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1559,1559-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1560,1560-04-09,100,Kyoto
kyoto,35.0119831,135.6761135,44,1561,1561-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1562,1562-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1563,1563-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1564,1564-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1565,1565-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1566,1566-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1567,1567-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1568,1568-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1570,1570-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1571,1571-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1572,1572-04-16,107,Kyoto
kyoto,35.0119831,135.6761135,44,1574,1574-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1576,1576-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1577,1577-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1579,1579-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1580,1580-04-06,97,Kyoto
kyoto,35.0119831,135.6761135,44,1581,1581-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1583,1583-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1584,1584-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1585,1585-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1586,1586-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1587,1587-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1588,1588-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1589,1589-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1590,1590-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1591,1591-04-04,94,Kyoto
kyoto,35.0119831,135.6761135,44,1592,1592-04-07,98,Kyoto
kyoto,35.0119831,135.6761135,44,1593,1593-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1594,1594-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1595,1595-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1596,1596-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1597,1597-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1598,1598-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1599,1599-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1600,1600-04-10,101,Kyoto
kyoto,35.0119831,135.6761135,44,1601,1601-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1602,1602-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1603,1603-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1604,1604-04-04,95,Kyoto
kyoto,35.0119831,135.6761135,44,1605,1605-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1606,1606-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1607,1607-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1609,1609-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1610,1610-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1612,1612-03-27,87,Kyoto
kyoto,35.0119831,135.6761135,44,1613,1613-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1614,1614-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1615,1615-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1616,1616-05-01,122,Kyoto
kyoto,35.0119831,135.6761135,44,1617,1617-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1618,1618-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1619,1619-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1621,1621-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1622,1622-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1623,1623-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1624,1624-04-21,112,Kyoto
kyoto,35.0119831,135.6761135,44,1625,1625-04-05,95,Kyoto
kyoto,35.0119831,135.6761135,44,1626,1626-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1628,1628-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1629,1629-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1632,1632-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1633,1633-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1634,1634-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1635,1635-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1637,1637-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1638,1638-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1639,1639-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1640,1640-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1641,1641-04-27,117,Kyoto
kyoto,35.0119831,135.6761135,44,1642,1642-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1643,1643-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1644,1644-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1645,1645-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1646,1646-03-28,87,Kyoto
kyoto,35.0119831,135.6761135,44,1647,1647-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1649,1649-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1650,1650-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1651,1651-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1652,1652-04-16,107,Kyoto
kyoto,35.0119831,135.6761135,44,1653,1653-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1654,1654-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1655,1655-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1656,1656-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1658,1658-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1660,1660-04-20,111,Kyoto
kyoto,35.0119831,135.6761135,44,1661,1661-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1662,1662-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1663,1663-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1664,1664-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1665,1665-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1666,1666-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1667,1667-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1668,1668-04-19,110,Kyoto
kyoto,35.0119831,135.6761135,44,1669,1669-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1670,1670-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1671,1671-04-26,116,Kyoto
kyoto,35.0119831,135.6761135,44,1672,1672-04-21,112,Kyoto
kyoto,35.0119831,135.6761135,44,1673,1673-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1674,1674-04-25,115,Kyoto
kyoto,35.0119831,135.6761135,44,1675,1675-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1676,1676-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1677,1677-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1678,1678-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1679,1679-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1680,1680-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1681,1681-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1682,1682-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1683,1683-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1684,1684-04-27,118,Kyoto
kyoto,35.0119831,135.6761135,44,1685,1685-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1686,1686-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1687,1687-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1688,1688-04-23,114,Kyoto
kyoto,35.0119831,135.6761135,44,1689,1689-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1690,1690-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1691,1691-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1692,1692-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1693,1693-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1694,1694-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1695,1695-04-30,120,Kyoto
kyoto,35.0119831,135.6761135,44,1696,1696-04-23,114,Kyoto
kyoto,35.0119831,135.6761135,44,1697,1697-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1698,1698-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1699,1699-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1700,1700-04-26,116,Kyoto
kyoto,35.0119831,135.6761135,44,1701,1701-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1702,1702-04-26,116,Kyoto
kyoto,35.0119831,135.6761135,44,1703,1703-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1704,1704-04-22,113,Kyoto
kyoto,35.0119831,135.6761135,44,1705,1705-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1706,1706-04-25,115,Kyoto
kyoto,35.0119831,135.6761135,44,1707,1707-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1708,1708-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1709,1709-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1713,1713-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1714,1714-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1715,1715-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1716,1716-04-19,110,Kyoto
kyoto,35.0119831,135.6761135,44,1717,1717-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1718,1718-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1719,1719-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1720,1720-04-23,114,Kyoto
kyoto,35.0119831,135.6761135,44,1721,1721-04-05,95,Kyoto
kyoto,35.0119831,135.6761135,44,1722,1722-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1723,1723-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1724,1724-04-08,99,Kyoto
kyoto,35.0119831,135.6761135,44,1725,1725-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1726,1726-04-26,116,Kyoto
kyoto,35.0119831,135.6761135,44,1727,1727-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1728,1728-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1729,1729-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1731,1731-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1732,1732-04-17,108,Kyoto
kyoto,35.0119831,135.6761135,44,1733,1733-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1734,1734-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1735,1735-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1736,1736-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1737,1737-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1738,1738-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1739,1739-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1740,1740-04-24,115,Kyoto
kyoto,35.0119831,135.6761135,44,1741,1741-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1742,1742-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1743,1743-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1744,1744-04-07,98,Kyoto
kyoto,35.0119831,135.6761135,44,1745,1745-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1746,1746-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1747,1747-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1748,1748-04-05,96,Kyoto
kyoto,35.0119831,135.6761135,44,1749,1749-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1750,1750-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1751,1751-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1752,1752-04-19,110,Kyoto
kyoto,35.0119831,135.6761135,44,1753,1753-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1754,1754-04-25,115,Kyoto
kyoto,35.0119831,135.6761135,44,1755,1755-04-30,120,Kyoto
kyoto,35.0119831,135.6761135,44,1756,1756-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1757,1757-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1758,1758-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1759,1759-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1760,1760-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1761,1761-03-30,89,Kyoto
kyoto,35.0119831,135.6761135,44,1762,1762-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1763,1763-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1764,1764-04-07,98,Kyoto
kyoto,35.0119831,135.6761135,44,1765,1765-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1766,1766-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1767,1767-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1768,1768-04-26,117,Kyoto
kyoto,35.0119831,135.6761135,44,1769,1769-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1770,1770-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1771,1771-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1772,1772-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1773,1773-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1774,1774-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1775,1775-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1776,1776-04-17,108,Kyoto
kyoto,35.0119831,135.6761135,44,1777,1777-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1778,1778-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1779,1779-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1780,1780-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1781,1781-04-01,91,Kyoto
kyoto,35.0119831,135.6761135,44,1782,1782-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1783,1783-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1784,1784-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1785,1785-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1786,1786-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1787,1787-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1788,1788-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1789,1789-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1790,1790-04-29,119,Kyoto
kyoto,35.0119831,135.6761135,44,1791,1791-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1792,1792-04-10,101,Kyoto
kyoto,35.0119831,135.6761135,44,1793,1793-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1794,1794-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1795,1795-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1796,1796-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1797,1797-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1798,1798-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1799,1799-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1800,1800-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1801,1801-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1802,1802-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1803,1803-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1804,1804-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1805,1805-04-03,93,Kyoto
kyoto,35.0119831,135.6761135,44,1806,1806-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1807,1807-04-26,116,Kyoto
kyoto,35.0119831,135.6761135,44,1808,1808-04-07,98,Kyoto
kyoto,35.0119831,135.6761135,44,1809,1809-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1810,1810-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1811,1811-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1812,1812-04-29,120,Kyoto
kyoto,35.0119831,135.6761135,44,1813,1813-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1814,1814-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1815,1815-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1816,1816-04-12,103,Kyoto
kyoto,35.0119831,135.6761135,44,1817,1817-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1818,1818-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1819,1819-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1820,1820-04-04,95,Kyoto
kyoto,35.0119831,135.6761135,44,1821,1821-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1822,1822-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1823,1823-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1824,1824-04-17,108,Kyoto
kyoto,35.0119831,135.6761135,44,1825,1825-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1826,1826-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1827,1827-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1828,1828-04-22,113,Kyoto
kyoto,35.0119831,135.6761135,44,1829,1829-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1830,1830-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1831,1831-04-24,114,Kyoto
kyoto,35.0119831,135.6761135,44,1832,1832-04-22,113,Kyoto
kyoto,35.0119831,135.6761135,44,1833,1833-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1834,1834-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1835,1835-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1836,1836-04-21,112,Kyoto
kyoto,35.0119831,135.6761135,44,1837,1837-04-21,111,Kyoto
kyoto,35.0119831,135.6761135,44,1838,1838-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1839,1839-04-30,120,Kyoto
kyoto,35.0119831,135.6761135,44,1840,1840-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1841,1841-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1842,1842-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1843,1843-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1844,1844-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1845,1845-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1846,1846-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1847,1847-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1848,1848-04-11,102,Kyoto
kyoto,35.0119831,135.6761135,44,1849,1849-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1850,1850-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1851,1851-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1852,1852-04-22,113,Kyoto
kyoto,35.0119831,135.6761135,44,1853,1853-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1854,1854-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1855,1855-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1856,1856-04-20,111,Kyoto
kyoto,35.0119831,135.6761135,44,1857,1857-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1858,1858-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1859,1859-04-20,110,Kyoto
kyoto,35.0119831,135.6761135,44,1860,1860-04-22,113,Kyoto
kyoto,35.0119831,135.6761135,44,1861,1861-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1862,1862-04-27,117,Kyoto
kyoto,35.0119831,135.6761135,44,1863,1863-04-28,118,Kyoto
kyoto,35.0119831,135.6761135,44,1864,1864-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1865,1865-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1866,1866-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1867,1867-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1868,1868-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1869,1869-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1870,1870-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1871,1871-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1873,1873-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1874,1874-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1875,1875-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1876,1876-04-20,111,Kyoto
kyoto,35.0119831,135.6761135,44,1877,1877-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1878,1878-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1879,1879-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1880,1880-04-19,110,Kyoto
kyoto,35.0119831,135.6761135,44,1881,1881-04-22,112,Kyoto
kyoto,35.0119831,135.6761135,44,1882,1882-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1883,1883-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1884,1884-04-18,109,Kyoto
kyoto,35.0119831,135.6761135,44,1885,1885-04-23,113,Kyoto
kyoto,35.0119831,135.6761135,44,1886,1886-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1887,1887-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1888,1888-04-16,107,Kyoto
kyoto,35.0119831,135.6761135,44,1889,1889-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1890,1890-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1891,1891-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1892,1892-04-24,115,Kyoto
kyoto,35.0119831,135.6761135,44,1893,1893-04-19,109,Kyoto
kyoto,35.0119831,135.6761135,44,1894,1894-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1896,1896-04-15,106,Kyoto
kyoto,35.0119831,135.6761135,44,1897,1897-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1898,1898-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1899,1899-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1900,1900-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1901,1901-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1902,1902-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1903,1903-04-09,99,Kyoto
kyoto,35.0119831,135.6761135,44,1904,1904-04-17,108,Kyoto
kyoto,35.0119831,135.6761135,44,1905,1905-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1906,1906-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1907,1907-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1908,1908-04-11,102,Kyoto
kyoto,35.0119831,135.6761135,44,1909,1909-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1910,1910-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1911,1911-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1912,1912-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1913,1913-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1914,1914-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1915,1915-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1916,1916-04-21,112,Kyoto
kyoto,35.0119831,135.6761135,44,1917,1917-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1918,1918-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1920,1920-04-13,104,Kyoto
kyoto,35.0119831,135.6761135,44,1922,1922-04-11,101,Kyoto
kyoto,35.0119831,135.6761135,44,1923,1923-04-07,97,Kyoto
kyoto,35.0119831,135.6761135,44,1924,1924-04-20,111,Kyoto
kyoto,35.0119831,135.6761135,44,1925,1925-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1926,1926-04-18,108,Kyoto
kyoto,35.0119831,135.6761135,44,1927,1927-04-17,107,Kyoto
kyoto,35.0119831,135.6761135,44,1928,1928-04-16,107,Kyoto
kyoto,35.0119831,135.6761135,44,1929,1929-04-13,103,Kyoto
kyoto,35.0119831,135.6761135,44,1930,1930-04-05,95,Kyoto
kyoto,35.0119831,135.6761135,44,1931,1931-04-15,105,Kyoto
kyoto,35.0119831,135.6761135,44,1932,1932-04-14,105,Kyoto
kyoto,35.0119831,135.6761135,44,1933,1933-04-16,106,Kyoto
kyoto,35.0119831,135.6761135,44,1934,1934-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1935,1935-04-12,102,Kyoto
kyoto,35.0119831,135.6761135,44,1936,1936-04-20,111,Kyoto
kyoto,35.0119831,135.6761135,44,1937,1937-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1938,1938-04-08,98,Kyoto
kyoto,35.0119831,135.6761135,44,1939,1939-04-14,104,Kyoto
kyoto,35.0119831,135.6761135,44,1940,1940-04-19,110,Kyoto
kyoto,35.0119831,135.6761135,44,1941,1941-04-10,100,Kyoto
kyoto,35.0119831,135.6761135,44,1942,1942-04-06,96,Kyoto
kyoto,35.0119831,135.6761135,44,1943,1943-04-11,101,Kyoto
